2
50
100
82 57 38 32 28 68 19 69 61 71 64 98 68 9 19 58 78 51 14 81 37 35 97 80 86 81 98 30 73 80 37 19 75 57 46 93 17 29 83 73 97 51 75 13 38 90 82 75 42 82
23 43 40 46 61 19 56 77 21 41 23 2 12 27 99 57 18 67 33 9 62 73 98 69 91 81 53 98 95 51 49 0 82 42 74 3 99 65 96 87 25 78 30 39 90 81 31 75 77 47
42 61 36 58 50 47 10 79 46 85 70 34 45 55 84 78 1 34 38 25 37 50 6 52 89 34 67 65 81 97 90 30 52 65 24 41 73 44 22 83 74 2 28 73 22 50 9 32 89 95
37 88 65 85 39 72 91 93 17 40 47 1 18 48 78 39 59 12 42 4 66 75 22 60 57 2 95 74 82 68 76 52 30 8 1 28 49 71 62 28 21 0 42 18 67 94 20 89 9 67
4 61 79 4 36 3 20 22 67 90 47 8 20 72 12 46 27 57 7 48 97 25 48 42 10 49 24 44 28 64 87 57 54 70 1 40 40 50 35 5 78 39 60 19 9 59 20 82 5 32
90 93 100 88 58 77 58 75 58 60 96 90 38 1 14 20 56 76 79 17 11 64 68 26 40 87 87 71 0 54 99 42 8 52 15 70 48 24 13 18 16 55 4 13 22 75 68 50 98 75
42 11 11 74 67 20 63 24 36 79 92 61 17 9 62 16 30 21 39 57 80 27 44 58 58 61 47 76 49 18 78 7 21 38 20 62 6 51 52 69 86 35 82 34 2 96 31 6 50 55
4 34 57 85 95 69 90 29 60 12 5 35 53 12 32 11 29 73 2 25 30 26 21 42 89 69 78 44 98 72 54 96 6 51 5 89 58 10 66 15 46 39 62 98 8 80 32 11 1 47
77 72 96 59 82 35 44 57 63 84 83 80 35 89 43 32 48 93 51 44 17 28 47 65 66 60 72 62 94 2 94 73 36 89 26 18 16 24 62 47 78 1 19 17 32 80 45 86 99 4
95 43 0 16 32 57 53 46 55 62 79 90 2 55 79 75 24 0 7 59 87 47 26 41 32 97 7 39 60 38 64 87 93 12 89 0 1 59 55 70 62 22 7 27 91 57 79 5 64 20
48 58 3 32 76 30 41 14 72 38 65 10 64 22 3 11 75 13 17 3 31 14 42 35 24 13 42 98 66 2 15 85 65 68 10 8 37 91 17 59 88 28 27 77 28 62 33 23 46 59
6 100 23 40 79 8 55 37 80 13 89 50 76 9 25 5 45 9 2 50 98 69 94 85 16 60 54 18 57 72 77 72 4 23 93 65 76 17 43 80 100 76 29 82 6 86 77 4 42 67
18 71 62 98 3 28 4 29 93 32 23 19 34 63 20 79 53 87 92 78 60 57 50 4 35 17 33 68 20 22 8 61 8 6 60 51 5 98 1 35 22 47 50 88 71 69 89 25 26 65
58 97 66 79 35 18 50 5 83 55 68 65 9 63 22 73 43 56 73 37 95 32 83 81 40 49 12 35 17 15 93 65 48 71 55 9 13 0 36 68 75 85 32 100 39 26 9 29 74 100
1 7 79 37 59 7 16 44 38 69 93 37 27 25 14 23 90 39 63 32 99 50 70 23 54 92 71 27 68 23 19 18 67 79 39 14 78 53 64 91 85 9 22 93 26 1 62 52 57 13
35 87 96 86 26 51 13 65 37 83 49 48 100 76 51 4 96 15 7 87 23 71 92 94 20 36 54 1 90 75 1 30 5 65 45 16 50 67 33 20 11 38 53 63 20 30 5 55 35 52
22 17 31 77 43 80 29 17 28 86 62 59 90 79 15 91 68 58 98 75 37 14 91 57 54 4 81 82 49 94 60 90 56 81 87 62 12 73 44 17 84 16 6 70 50 48 64 60 14 47
19 54 55 15 90 69 43 5 52 39 69 51 54 83 49 69 32 80 100 33 24 46 27 32 82 50 64 43 10 82 61 79 26 71 9 68 23 65 16 20 43 25 45 70 80 96 5 73 52 95
29 98 98 49 7 98 60 87 25 56 52 60 66 30 27 81 98 11 33 20 20 54 95 17 28 2 27 63 0 45 18 24 10 74 39 46 63 40 62 23 72 72 60 66 41 21 4 82 70 3
90 83 13 26 33 94 28 21 20 86 77 57 14 64 57 30 53 29 46 100 51 91 69 35 65 6 62 77 40 69 61 40 46 15 34 86 5 1 13 58 34 26 13 80 10 51 45 13 95 47
75 96 2 67 27 50 45 60 45 95 53 14 11 71 55 28 58 69 82 51 68 95 83 16 18 5 83 19 77 22 5 44 50 58 67 13 72 45 81 75 6 17 95 9 91 7 63 52 63 70
64 85 65 47 51 62 83 25 74 58 28 56 2 8 14 63 55 41 49 36 87 37 74 64 1 25 32 0 14 7 43 41 74 63 99 39 62 43 14 13 66 29 36 89 65 84 93 65 97 35
76 57 76 82 77 36 63 1 1 14 59 34 20 64 40 53 28 19 11 3 100 68 20 66 27 72 6 18 90 33 24 71 46 57 82 100 73 84 60 19 96 45 10 44 45 13 1 69 60 31
61 69 18 5 31 2 59 12 84 57 83 98 39 76 4 13 87 27 93 63 22 63 11 85 48 61 44 83 76 30 88 17 29 66 14 9 33 68 16 69 78 96 89 29 37 72 54 58 99 43
67 65 75 32 56 61 60 19 63 100 87 44 61 0 22 69 99 13 38 48 55 48 6 48 86 66 57 56 69 80 54 78 83 72 34 70 79 80 67 31 44 23 27 4 27 48 28 91 45 10
71 43 0 20 64 32 0 31 41 91 16 33 93 76 75 94 20 78 55 23 73 9 98 33 82 96 11 64 74 64 46 62 74 98 42 52 21 35 82 54 9 28 27 8 48 55 17 84 79 39
48 29 92 89 52 41 7 28 43 83 14 32 7 63 88 3 62 40 26 7 28 88 15 100 60 34 39 5 82 53 60 45 21 78 41 8 95 52 63 92 44 48 84 52 39 46 87 60 58 90
78 24 78 74 94 92 67 82 74 9 21 89 43 45 8 29 37 49 30 32 28 21 76 50 90 85 99 68 73 65 20 4 43 94 14 46 84 29 94 77 50 71 95 7 88 90 78 59 47 93
42 27 77 89 95 21 51 18 84 18 73 82 31 66 29 90 98 9 91 63 72 44 81 89 43 65 56 27 41 73 70 82 57 86 5 11 49 8 46 100 86 48 82 73 79 98 44 68 85 1
30 59 78 59 90 40 38 85 15 62 85 35 24 38 84 15 10 85 25 16 54 45 47 63 88 43 28 32 15 58 27 44 30 69 39 86 48 12 35 48 24 11 72 22 16 49 87 73 28 18
87 8 63 25 83 96 87 60 45 18 86 4 3 37 100 35 66 25 64 78 24 0 11 83 43 81 43 66 63 30 35 84 37 92 7 27 1 22 3 30 2 54 74 14 12 39 12 90 14 28
95 60 74 66 19 78 53 60 52 42 72 32 42 19 81 55 77 46 59 65 88 94 79 74 81 32 23 49 72 80 62 26 89 44 90 53 35 84 27 19 13 78 94 70 10 71 87 4 19 77
27 46 56 25 38 77 89 99 23 65 15 89 78 17 12 22 72 63 50 34 69 62 62 65 22 57 61 1 49 56 18 60 52 28 64 54 93 99 99 98 73 75 9 44 44 37 45 63 66 36
54 93 96 83 96 58 64 75 94 11 26 34 74 10 90 58 94 16 65 77 8 28 50 28 44 12 99 69 65 78 89 62 37 74 96 25 49 50 69 72 89 22 75 13 55 31 15 23 64 41
35 52 27 29 15 71 15 32 64 11 9 77 82 76 60 34 6 75 82 40 95 19 45 19 41 48 33 11 17 31 81 39 92 53 9 75 33 50 30 84 28 71 81 70 85 33 9 39 1 75
7 77 20 68 13 45 96 86 14 71 97 26 44 93 17 67 17 38 70 96 5 36 92 71 65 92 49 98 66 73 69 12 83 8 93 42 38 10 94 61 11 13 53 56 85 57 8 18 39 98
47 54 85 61 37 2 74 5 73 64 63 6 100 55 93 26 95 32 2 75 46 12 84 91 31 39 92 44 12 58 52 9 13 3 14 23 9 10 89 3 88 96 98 32 53 25 38 82 50 35
44 77 80 54 97 71 47 92 49 83 38 27 97 92 10 89 100 17 62 25 76 67 64 20 67 91 25 95 69 34 78 10 44 56 43 53 78 90 67 21 99 73 21 81 72 28 31 18 73 15
57 8 33 14 44 80 96 71 32 45 48 40 55 52 63 96 71 5 18 35 71 48 12 54 28 97 12 21 96 4 53 6 34 48 75 55 82 58 10 96 34 26 53 97 66 98 46 44 68 84
62 68 96 7 62 44 93 15 37 99 19 11 1 14 3 50 86 32 41 76 84 93 47 87 81 17 20 14 88 20 44 66 93 77 15 9 93 98 0 5 1 89 56 45 56 33 27 74 38 57
73 74 63 34 5 98 10 57 40 97 45 47 13 4 35 7 82 13 50 94 76 46 60 77 16 21 3 84 18 20 44 48 84 36 28 59 45 32 18 50 18 96 88 20 23 14 62 58 72 85
87 8 2 23 85 56 70 34 71 1 14 24 22 65 79 75 81 84 91 70 19 11 20 83 47 55 52 94 14 17 66 88 68 74 76 2 29 69 6 57 1 68 2 63 81 59 88 93 38 89
52 23 15 70 94 17 97 22 57 51 63 42 87 14 72 11 11 4 85 49 63 76 24 30 52 20 7 43 96 45 71 75 1 2 19 12 75 81 84 59 50 35 5 22 51 25 96 82 56 32
81 97 2 11 73 40 90 91 8 76 59 19 16 45 64 16 12 54 16 36 10 49 41 78 80 90 64 23 60 97 12 94 72 79 13 24 13 98 14 81 41 83 32 95 100 66 86 92 1 90
21 46 92 30 18 23 29 59 89 23 91 94 67 85 85 41 27 89 91 58 66 62 68 51 63 99 4 48 79 28 94 87 56 72 93 20 6 100 21 89 14 13 62 53 77 17 55 72 100 93
32 73 91 38 69 18 73 73 93 18 98 45 77 98 49 60 6 13 64 40 74 35 86 81 28 77 62 38 48 74 34 24 10 58 19 57 79 74 7 10 51 95 50 25 1 1 22 57 74 42
17 80 87 77 24 57 6 66 59 78 62 71 61 93 48 42 13 49 15 43 79 59 12 89 70 15 39 65 83 3 32 10 77 91 44 80 57 64 82 49 60 56 22 41 36 77 86 1 1 61
41 59 12 87 52 26 58 5 49 23 29 83 97 91 58 34 35 27 41 22 36 46 18 95 20 90 47 75 76 81 12 33 77 98 68 67 57 29 91 11 3 4 47 53 14 23 93 74 66 93
40 0 28 29 46 74 26 87 99 73 36 41 16 23 71 63 24 77 1 46 4 14 2 94 55 69 71 64 93 29 82 47 67 76 4 31 47 2 39 24 50 74 100 28 77 55 87 86 60 66
83 8 17 30 43 19 68 58 77 5 38 24 90 36 66 69 14 65 26 7 26 1 71 57 2 83 6 62 95 60 46 55 9 21 83 95 15 28 23 20 55 24 24 6 81 2 42 89 79 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71
29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70
30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69
31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68
32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67
33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66
34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65
35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62
38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61
39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58
42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56
44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53
47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52
48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51
49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46
54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45
55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44
56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43
57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42
58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41
59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40
60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38
62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37
63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36
64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35
65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32
68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
